yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 312 11 08  58430     33.7551884748710   4.200554E-013     29.6250752901128        -368659.58396      18.2360         0.00 
nGRPmax
   1756
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 1647  1647    2366462  79880.428739  58430.9245419992960    10.86    10.86          1     -0.00081  220337.711645   79417.711645
 1648  1648    2366510  79882.049011  58430.9245607524480    38.85    41.93          2     -0.00019  220339.331820   79419.331820
 1649  1649    2366519  79882.352739  58430.9245642678140    11.67    15.74          4     -0.00225  220339.635529   79419.635530
 1650  1650    2366670  79887.449781  58430.9246232613500     5.53    10.57          3     -0.00214  220344.732269   79424.732270
 1651  1651    2366704  79888.597645  58430.9246365468160     6.07    10.80          3      0.00336  220345.880065   79425.880065
 1652  1652    2366916  79895.753670  58430.9247193711740     5.16     6.08          2      0.00094  220353.035665   79433.035665
 1653  1653    2367026  79899.466760  58430.9247623467650     5.97     8.59          2      0.00142  220356.748535   79436.748535
 1654  1654    2367085  79901.458273  58430.9247853966850    10.44    12.48          2      0.00008  220358.739929   79438.739930
 1655  1655    2367086  79901.492070  58430.9247857878530     6.89     6.89          1      0.00133  220358.773725   79438.773725
 1656  1656    2372322  80078.234376  58430.9268314163840     7.58    13.65          3      0.00022  220655.505535   79615.505535
 1657  1657    2372417  80081.441226  58430.9268685327100     5.95    11.42          3      0.00331  220658.712195   79618.712195
 1658  1658    2372419  80081.508420  58430.9268693104130    13.75    15.04          2     -0.00606  220658.779385   79618.779385
 1659  1659    2372492  80083.972777  58430.9268978330620     5.30     6.30          2      0.00061  220701.243595   79621.243595
 1660  1660    2372816  80094.909476  58430.9270244152320     6.05    11.20          2      0.00083  220712.179644   79632.179645
 1661  1661    2372986  80100.647962  58430.9270908328960     5.02     8.01          2      0.00372  220717.917790   79637.917790
 1662  1662    2373140  80105.846315  58430.9271509990140     6.25     7.66          2      0.00519  220723.115835   79643.115835
 1663  1663    2373280  80110.571986  58430.9272056942850     5.11     9.25          3      0.00342  220727.841224   79647.841225
 1664  1664    2373383  80114.048708  58430.9272459341180    43.48    52.16          3      0.00144  220731.317739   79651.317740
 1665  1665    2373509  80118.301670  58430.9272951582210    21.36    23.71          2     -0.00436  220735.570449   79655.570450
 1666  1666    2373521  80118.706884  58430.9272998481920     5.88    15.57          4      0.00014  220735.975640   79655.975640
 1667  1667    2373523  80118.774403  58430.9273006296700     5.21     7.42          2      0.00039  220736.043155   79656.043155
 1668  1668    2373597  80121.272386  58430.9273295415040     5.60     5.60          1      0.00325  220738.540989   79658.540990
 1669  1669    2373964  80133.660317  58430.9274729203330    13.00    16.81          3     -0.00372  220750.928184   79670.928185
 1670  1670    2374020  80135.550769  58430.9274948005630     6.66     7.34          2      0.00100  220752.818524   79672.818525
 1671  1671    2374196  80141.491592  58430.9275635600900    40.79    44.41          2     -0.00186  220758.758994   79678.758995
 1672  1672    2374320  80145.677281  58430.9276120055680     5.22     5.88          2     -0.00064  220802.944434   79682.944435
 1673  1673    2374360  80147.027456  58430.9276276325890    10.46    10.46          1     -0.00164  220804.294529   79684.294530
 1674  1674    2374462  80150.470565  58430.9276674833920     9.16    15.22          3      0.00064  220807.737435   79687.737435
 1675  1675    2374577  80154.352396  58430.9277124119940    11.36    11.84          2      0.00006  220811.619034   79691.619035
 1676  1676    2374596  80154.993754  58430.9277198351230    17.46    32.71          5      0.00031  220812.260355   79692.260355
 1677  1677    2374610  80155.466322  58430.9277253046530     5.83    12.42          3      0.00017  220812.732894   79692.732895
 1678  1678    2374656  80157.019134  58430.9277432770050     5.49     5.49          1      0.00228  220814.285615   79694.285615
 1679  1679    2374700  80158.504222  58430.9277604655230     5.44    10.39          3     -0.00192  220815.770615   79695.770615
 1680  1680    2374767  80160.765931  58430.9277866427260     5.20    15.53          5      0.00133  220818.032189   79698.032190
 1681  1681    2375346  80180.310082  58430.9280128481660    43.52    46.86          2     -0.00231  220837.575179   79717.575180
 1682  1682    2375389  80181.761628  58430.9280296484740    65.34    94.25          5     -0.00019  220839.026639   79719.026640
 1683  1683    2375668  80191.179322  58430.9281386495620     7.45    10.03          2     -0.00058  220848.443775   79728.443775
 1684  1684    2375854  80197.457735  58430.9282113163780    13.28    17.22          3     -0.00231  220854.721814   79734.721815
 1685  1685    2375938  80200.293228  58430.9282441345920     5.89     8.51          2     -0.00069  220857.557140   79737.557140
 1686  1686    2375954  80200.833291  58430.9282503853060     5.35     8.44          2     -0.00133  220858.097169   79738.097170
 1687  1687    2375964  80201.170936  58430.9282542932350     7.92    10.51          2      0.00142  220858.434794   79738.434795
 1688  1688    2376002  80202.453627  58430.9282691392000    37.77    49.39          3      0.00122  220859.717409   79739.717410
 1689  1689    2376122  80206.504352  58430.9283160225920     7.03    14.29          3      0.00414  220903.767894   79743.767895
 1690  1690    2376231  80210.183431  58430.9283586045310    32.51    36.06          2     -0.00300  220907.446754   79747.446755
 1691  1691    2376334  80213.660292  58430.9283988459780     7.09     8.66          2     -0.00081  220910.923410   79750.923410
 1692  1692    2376380  80215.212994  58430.9284168170620     7.25    11.78          3     -0.00194  220912.476020   79752.476020
 1693  1693    2376568  80221.558991  58430.9284902660990     7.81     7.81          1     -0.00150  220918.821639   79758.821640
 1694  1694    2376802  80229.457780  58430.9285816872700    29.94    39.40          3      0.00050  220926.719960   79766.719960
 1695  1695    2376878  80232.023287  58430.9286113806340     9.62    11.28          2      0.00375  220929.285315   79769.285315
 1696  1696    2377163  80241.643249  58430.9287227227900    15.08    17.30          2     -0.00444  220938.904704   79778.904705
 1697  1697    2377187  80242.453597  58430.9287321018240     6.07     7.86          2      0.00217  220939.715005   79779.715005
 1698  1698    2377249  80244.546401  58430.9287563240830     5.28    10.12          2      0.00158  220941.807685   79781.807685
 1699  1699    2377287  80245.828897  58430.9287711677950     5.27     6.31          2     -0.00442  220943.090104   79783.090105
 1700  1700    2377306  80246.470385  58430.9287785924220    17.78    35.01          4     -0.00031  220943.731555   79783.731555
 1701  1701    2377955  80268.377566  58430.9290321477500     5.99    10.45          3      0.00092  221005.637434   79805.637435
 1702  1702    2378122  80274.015191  58430.9290973980420     5.10     5.10          1      0.01581  221011.274724   79811.274725
 1703  1703    2378353  80281.812164  58430.9291876407940    38.63    40.92          2      0.00150  221019.071234   79819.071235
 1704  1704    2378374  80282.521066  58430.9291958456700     7.32     7.32          1      0.00275  221019.780094   79819.780095
 1705  1705    2378683  80292.951275  58430.9293165656830     9.97    27.60          4     -0.00183  221030.209684   79830.209685
 1706  1706    2378746  80295.077856  58430.9293411788930     5.40     8.00          2     -0.00175  221032.336139   79832.336140
 1707  1707    2378784  80296.360507  58430.9293560243840    22.98    28.20          2     -0.00317  221033.618715   79833.618715
 1708  1708    2379317  80314.352066  58430.9295642600320     5.12     5.12          1     -0.00242  221051.609205   79851.609205
 1709  1709    2379515  80321.035767  58430.9296416176770     7.16     8.84          2      0.00256  221058.292509   79858.292510
 1710  1710    2379894  80333.828967  58430.9297896871170    12.63    14.46          2      0.00167  221111.084950   79871.084950
 1711  1711    2380138  80342.065306  58430.9298850151170    11.18    15.90          3      0.00358  221119.320800   79879.320800
 1712  1712    2380326  80348.411288  58430.9299584639870     7.53    17.14          5      0.00358  221125.666404   79885.666405
 1713  1713    2380372  80349.963840  58430.9299764333310     6.45    10.54          2     -0.00197  221127.218865   79887.218865
 1714  1714    2380718  80361.643138  58430.9301116103940     7.79     7.79          1     -0.00222  221138.897469   79898.897470
 1715  1715    2380910  80368.124103  58430.9301866215550    23.01    26.21          2     -0.00336  221145.378049   79905.378050
 1716  1716    2380997  80371.061047  58430.9302206139650     5.92    11.99          3      0.00375  221148.314819   79908.314820
 1717  1717    2381155  80376.394179  58430.9302823400320    34.59    37.16          2     -0.00197  221153.647635   79913.647635
 1718  1718    2381246  80379.466091  58430.9303178945660    25.04    52.37          6      0.00356  221156.719364   79916.719365
 1719  1719    2381411  80385.035537  58430.9303823557500    27.19    30.20          4     -0.00136  221202.288480   79922.288480
 1720  1720    2381454  80386.487078  58430.9303991559940    25.30    27.95          2      0.00061  221203.739935   79923.739935
 1721  1721    2381550  80389.727601  58430.9304366620540    12.43    12.43          1      0.00125  221206.980265   79926.980265
 1722  1722    2381555  80389.896286  58430.9304386144260     6.95    11.52          3     -0.00144  221207.148939   79927.148940
 1723  1723    2381801  80398.200219  58430.9305347247620     7.51    13.87          4      0.00294  221215.452380   79935.452380
 1724  1724    2381850  80399.854337  58430.9305538696450    15.60    25.58          3      0.00628  221217.106400   79937.106400
 1725  1725    2381857  80400.090451  58430.9305566024450     6.53     8.94          2      0.00117  221217.342499   79937.342500
 1726  1726    2381943  80402.993328  58430.9305902005630    13.85    13.85          1     -0.00097  221220.245204   79940.245205
 1727  1727    2382158  80410.250749  58430.9306741984900     5.36     5.36          1      0.00044  221227.502194   79947.502195
 1728  1728    2382304  80415.179172  58430.9307312404220     8.18    15.67          3      0.00519  221232.430324   79952.430325
 1729  1729    2382314  80415.516652  58430.9307351464320    20.81    29.56          3      0.00306  221232.767785   79952.767785
 1730  1730    2382359  80417.035312  58430.9307527235200    11.30    11.30          1     -0.00656  221234.286355   79954.286355
 1731  1731    2382479  80421.086157  58430.9307996082940     9.65    18.38          4     -0.00008  221238.336960   79958.336960
 1732  1732    2382495  80421.626159  58430.9308058583170     5.54    11.76          3     -0.00250  221238.876929   79958.876930
