yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2017 221 08 09  57974     33.7386455638600   4.196976E-013     29.6396012136058        -368706.86500       5.4986         0.00 
nGRPmax
   7372
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 6276  6276    2457391  82909.092276  57974.9595959754110     8.47    15.50          4      0.00183  230540.088464   83140.088465
 6277  6277    2457404  82909.530776  57974.9596010506500     7.58    12.00          3     -0.00106  230540.526930   83140.526930
 6278  6278    2457455  82911.251401  57974.9596209652860     8.88    12.47          2     -0.00244  230542.247419   83142.247420
 6279  6279    2457959  82928.255745  57974.9598177748220    15.20    25.10          4     -0.00103  230559.250419   83159.250420
 6280  6280    2457960  82928.289552  57974.9598181661180     7.26    10.66          2      0.00086  230559.284224   83159.284225
 6281  6281    2457990  82929.301657  57974.9598298802940    18.09    22.83          3     -0.00061  230600.296249   83160.296250
 6282  6282    2458118  82933.620154  57974.9598798628990    10.12    14.18          3     -0.00239  230604.614405   83164.614405
 6283  6283    2458131  82934.058943  57974.9598849414660     5.54     8.33          2      0.00331  230605.053159   83165.053160
 6284  6284    2458353  82941.548885  57974.9599716306050    33.91    40.46          4      0.00194  230612.542509   83172.542510
 6285  6285    2458393  82942.898312  57974.9599872489730     7.14     8.29          2     -0.00161  230613.891829   83173.891830
 6286  6286    2458497  82946.407094  57974.9600278598780    18.38    19.75          2     -0.00300  230617.400334   83177.400335
 6287  6287    2458572  82948.937559  57974.9600571476740     6.87     8.87          2     -0.00094  230619.930600   83179.930600
 6288  6288    2458640  82951.231825  57974.9600837016830     9.89    36.20          7     -0.00003  230622.224684   83182.224685
 6289  6289    2458759  82955.246582  57974.9601301687680    14.43    23.88          5     -0.00436  230626.239124   83186.239125
 6290  6290    2458783  82956.056466  57974.9601395424380    12.29    24.31          4      0.00028  230627.048945   83187.048945
 6291  6291    2458879  82959.295272  57974.9601770286080    34.09    43.74          3     -0.00292  230630.287494   83190.287495
 6292  6292    2458884  82959.464095  57974.9601789825790     7.14     7.72          2      0.00094  230630.456304   83190.456305
 6293  6293    2458890  82959.666416  57974.9601813242620    11.34    16.12          3     -0.00219  230630.658609   83190.658610
 6294  6294    2459104  82966.886622  57974.9602648914560     7.07     8.30          3      0.00142  230637.878244   83197.878245
 6295  6295    2459228  82971.070257  57974.9603133131650    13.85    26.01          5      0.00275  230642.061549   83202.061550
 6296  6296    2459260  82972.149637  57974.9603258059900     5.71     8.31          2     -0.00506  230643.140845   83203.140845
 6297  6297    2459424  82977.682809  57974.9603898473340     9.41    11.82          3     -0.00403  230648.673580   83208.673580
 6298  6298    2459512  82980.652079  57974.9604242138750    13.54    15.68          2      0.00367  230651.642615   83211.642615
 6299  6299    2459524  82981.056886  57974.9604288991490    22.07    30.01          4      0.00214  230652.047390   83212.047390
 6300  6300    2459708  82987.264826  57974.9605007502980    19.14    42.68          5      0.00283  230658.254839   83218.254840
 6301  6301    2459716  82987.534753  57974.9605038744580     8.57    23.27          5      0.00317  230658.524745   83218.524745
 6302  6302    2459868  82992.662973  57974.9605632288510     8.15    18.51          4      0.00156  230703.652560   83223.652560
 6303  6303    2459872  82992.798048  57974.9605647922180     5.85     6.99          2      0.00500  230703.787624   83223.787625
 6304  6304    2459925  82994.586075  57974.9605854869760    11.23    13.66          2      0.00147  230705.575509   83225.575510
 6305  6305    2460261  83005.922155  57974.9607166916100     6.82    11.00          3     -0.00211  230716.910694   83236.910695
 6306  6306    2460325  83008.081391  57974.9607416827650     5.77    11.01          4     -0.00314  230719.069759   83239.069760
 6307  6307    2460510  83014.323129  57974.9608139251070    12.23    18.93          4     -0.00086  230725.311004   83245.311005
 6308  6308    2460520  83014.660635  57974.9608178314240    14.21    19.30          3      0.00269  230725.648484   83245.648485
 6309  6309    2460794  83023.904971  57974.9609248260480     5.82     7.34          2      0.00097  230734.892089   83254.892090
 6310  6310    2460869  83026.435361  57974.9609541129730     6.80     9.55          2      0.00064  230737.422279   83257.422280
 6311  6311    2460906  83027.683684  57974.9609685611520     8.07    10.44          2      0.00025  230738.670505   83258.670505
 6312  6312    2461000  83030.855220  57974.9610052687490    10.05    16.89          3      0.00336  230741.841790   83261.841790
 6313  6313    2461159  83036.219563  57974.9610673560580     5.52     7.73          2      0.00022  230747.205709   83267.205710
 6314  6314    2461248  83039.222401  57974.9611021111170    10.53    13.29          2      0.00303  230750.208310   83270.208310
 6315  6315    2461259  83039.593525  57974.9611064065410    12.37    24.09          3      0.00283  230750.579404   83270.579405
 6316  6316    2461295  83040.808051  57974.9611204635520    21.06    21.48          2      0.00086  230751.793835   83271.793835
 6317  6317    2461350  83042.663467  57974.9611419382780     6.08     6.37          2     -0.00539  230753.649105   83273.649105
 6318  6318    2461360  83043.001129  57974.9611458464000    50.46    69.32          3      0.00292  230753.986739   83273.986740
 6319  6319    2461389  83043.979561  57974.9611571708420     7.11    12.76          3      0.00306  230754.965095   83274.965095
 6320  6320    2461653  83052.886500  57974.9612602604160    11.54    11.71          2      0.00106  230803.871329   83283.871330
 6321  6321    2461707  83054.708404  57974.9612813472770     6.08     6.08          1      0.00150  230805.693090   83285.693090
 6322  6322    2461789  83057.474872  57974.9613133665790     5.67     7.98          2     -0.00156  230808.459340   83288.459340
 6323  6323    2461917  83061.793374  57974.9613633492350    11.04    11.04          1     -0.00303  230812.777499   83292.777500
 6324  6324    2462045  83066.112195  57974.9614133355900     6.72     8.82          2      0.00497  230817.095979   83297.095980
 6325  6325    2462104  83068.102492  57974.9614363714300     8.11    20.00          5     -0.00347  230819.086120   83299.086120
 6326  6326    2462262  83073.433193  57974.9614980693630     5.76     6.35          2     -0.00378  230824.416400   83304.416400
 6327  6327    2462315  83075.221594  57974.9615187684480    23.48    42.94          4      0.00367  230826.204660   83306.204660
 6328  6328    2462330  83075.727644  57974.9615246255100    13.27    16.50          2      0.00275  230826.710670   83306.710670
 6329  6329    2462388  83077.684424  57974.9615472734340    10.89    17.07          4      0.00069  230828.667295   83308.667295
 6330  6330    2462506  83081.665658  57974.9615933525250     6.24     6.24          1      0.00278  230832.648214   83312.648215
 6331  6331    2462509  83081.766661  57974.9615945215360     7.16    17.91          4     -0.00336  230832.749209   83312.749210
 6332  6332    2462537  83082.711526  57974.9616054574850    19.73    27.65          3      0.00200  230833.694000   83313.694000
 6333  6333    2462663  83086.962602  57974.9616546597500     5.52    14.56          3      0.00208  230837.944740   83317.944740
 6334  6334    2462698  83088.143325  57974.9616683255170     5.64     6.68          2     -0.00181  230839.125369   83319.125370
 6335  6335    2462746  83089.762873  57974.9616870702850     8.26     9.82          2      0.00092  230840.744789   83320.744790
 6336  6336    2462787  83091.146062  57974.9617030794240    14.98    20.04          3     -0.00194  230842.127869   83322.127870
 6337  6337    2462985  83097.826570  57974.9617804001150     6.96    16.80          4      0.00542  230848.807849   83328.807850
 6338  6338    2463005  83098.501148  57974.9617882077310     6.60    15.30          5     -0.00053  230849.482375   83329.482375
 6339  6339    2463099  83101.672674  57974.9618249152130     8.19     9.17          2      0.00228  230852.653649   83332.653650
 6340  6340    2463226  83105.957452  57974.9618745075460    15.28    19.96          3      0.00128  230856.938089   83336.938090
 6341  6341    2463371  83110.849708  57974.9619311308800    17.00    22.70          3      0.00567  230901.829960   83341.829960
 6342  6342    2463414  83112.300363  57974.9619479208700     8.82    10.46          2      0.00244  230903.280499   83343.280500
 6343  6343    2463482  83114.594604  57974.9619744745860    15.25    16.70          2      0.00278  230905.574559   83345.574560
 6344  6344    2463507  83115.437971  57974.9619842357760    11.87    40.35          5     -0.00022  230906.417860   83346.417860
 6345  6345    2463580  83117.900900  57974.9620127419010     8.38    10.23          2     -0.00019  230908.880594   83348.880595
 6346  6346    2463609  83118.879393  57974.9620240670460     5.54     9.28          3      0.00206  230909.859010   83349.859010
 6347  6347    2463760  83123.973855  57974.9620830307330     6.91    11.84          3     -0.00028  230914.953070   83354.953070
 6348  6348    2463865  83127.516490  57974.9621240334460    17.93    32.95          5      0.00175  230918.495425   83358.495425
 6349  6349    2464040  83133.420556  57974.9621923675390     9.45    10.72          2     -0.00428  230924.399025   83364.399025
 6350  6350    2464222  83139.561261  57974.9622634405250     7.98    11.56          2      0.00358  230930.539245   83370.539245
 6351  6351    2464343  83143.643614  57974.9623106899710     6.99    18.23          5      0.00278  230934.621274   83374.621275
 6352  6352    2464444  83147.051063  57974.9623501280380    24.05    31.68          2     -0.00192  230938.028455   83378.028455
 6353  6353    2464477  83148.164611  57974.9623630163330    11.53    27.61          5      0.00317  230939.141915   83379.141915
 6354  6354    2464578  83151.572005  57974.9624024537600     6.06     7.66          2     -0.00297  230942.549039   83382.549040
 6355  6355    2464701  83155.722013  57974.9624504862590     5.66    12.39          3      0.00150  230946.698720   83386.698720
 6356  6356    2464715  83156.194140  57974.9624559506940     6.03    10.37          3     -0.00486  230947.170809   83387.170810
 6357  6357    2464734  83156.835166  57974.9624633699840    12.36    17.32          3     -0.00531  230947.811784   83387.811785
 6358  6358    2464753  83157.476351  57974.9624707911040     8.78    10.15          2     -0.00067  230948.452919   83388.452920
 6359  6359    2464777  83158.286115  57974.9624801633660    27.15    45.71          6      0.00039  230949.262619   83389.262620
 6360  6360    2464804  83159.197042  57974.9624907065090     6.72    12.08          3     -0.00031  230950.173475   83390.173475
 6361  6361    2464894  83162.233492  57974.9625258505980    25.85    36.62          3     -0.00122  230953.209684   83393.209685
