yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 313 11 09  58431     33.7552247881230   4.200554E-013     29.6250434199999        -368658.79077      13.8631         5.00 
nGRPmax
   1390
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  247   247    1572161  53068.679402  58431.6142208264190     5.27    11.99          4      0.00169  143642.375645   52602.375645
  248   248    1572209  53070.299574  58431.6142395784060     5.98     8.32          2     -0.00036  143643.995719   52603.995720
  249   249    1572481  53079.480977  58431.6143458446340     5.07     7.28          2     -0.00108  143653.176570   52613.176570
  250   250    1572626  53084.375377  58431.6144024927870     9.71    13.16          2     -0.00467  143658.070675   52618.070675
  251   251    1572663  53085.624507  58431.6144169503100    24.17    29.64          2      0.00114  143659.319730   52619.319730
  252   252    1573571  53116.274103  58431.6147716910080     9.54    19.33          4     -0.00386  143729.967479   52649.967480
  253   253    1573585  53116.746957  58431.6147771638530     5.21     6.50          2      0.00417  143730.440304   52650.440305
  254   254    1573620  53117.928353  58431.6147908374140    18.46    23.91          3      0.00333  143731.621630   52651.621630
  255   255    1573631  53118.299605  58431.6147951343100     5.49     8.17          2      0.00169  143731.992859   52651.992860
  256   256    1573721  53121.337598  58431.6148302962820     5.41     5.41          1      0.00231  143735.030670   52655.030670
  257   257    1574063  53132.881879  58431.6149639106430     6.07     8.10          2      0.00161  143746.574254   52666.574255
  258   258    1574130  53135.143545  58431.6149900873220     8.01     8.01          1      0.00353  143748.835785   52668.835785
  259   259    1574322  53141.624445  58431.6150650977410     6.20     7.34          2      0.00036  143755.316294   52675.316295
  260   260    1574491  53147.329074  58431.6151311235460     7.21     9.49          2      0.00039  143801.020579   52681.020580
  261   261    1574511  53148.004054  58431.6151389358080     7.91    15.28          3     -0.00331  143801.695520   52681.695520
  262   262    1574721  53155.092796  58431.6152209814270     6.18     8.26          2      0.00058  143808.783835   52688.783835
  263   263    1574963  53163.261583  58431.6153155275780     6.28     7.40          2      0.00136  143816.952129   52696.952130
  264   264    1575331  53175.683531  58431.6154593001220     9.48    27.29          5      0.00186  143829.373330   52709.373330
  265   265    1575487  53180.949209  58431.6155202454780    12.35    15.04          2     -0.00231  143834.638689   52714.638690
  266   266    1575551  53183.109749  58431.6155452517250     5.59     5.59          1      0.00372  143836.799099   52716.799100
  267   267    1575956  53196.780482  58431.6157034777980    10.84    11.12          2     -0.00047  143850.469010   52730.469010
  268   268    1577013  53232.459881  58431.6161164338050    23.23    25.82          2      0.00256  143926.146260   52766.146260
  269   269    1578050  53267.463883  58431.6165215727230     5.40     5.40          1     -0.00331  144001.148155   52801.148155
  270   270    1578201  53272.561085  58431.6165805681150     6.62     6.98          2      0.00172  144006.245049   52806.245050
  271   271    1578413  53279.717286  58431.6166633945090     5.29     9.34          3      0.00433  144013.400820   52813.400820
  272   272    1578594  53285.826934  58431.6167341080320     5.69     5.69          1      0.00281  144019.510099   52819.510100
  273   273    1578693  53289.168620  58431.6167727849470    88.78    94.88          3      0.00006  144022.851584   52822.851585
  274   274    1578706  53289.607507  58431.6167778646660     7.16     9.46          2      0.00208  144023.290444   52823.290445
  275   275    1579061  53301.590353  58431.6169165550080     5.03     5.92          2     -0.00553  144035.272570   52835.272570
  276   276    1579597  53319.683353  58431.6171259647360     6.59    14.62          4      0.00000  144053.364479   52853.364480
  277   277    1579939  53331.227583  58431.6172595785090    14.06    14.06          1     -0.00219  144104.908015   52864.908015
  278   278    1580083  53336.088301  58431.6173158368130     5.27     8.39          3     -0.00303  144109.768439   52869.768440
  279   279    1580333  53344.527204  58431.6174135092990     5.19     7.19          2     -0.00061  144118.206834   52878.206835
  280   280    1580547  53351.750894  58431.6174971168260    12.15    16.54          3      0.00167  144125.430090   52885.430090
  281   281    1582087  53403.734408  58431.6180987778690     5.07     5.07          1      0.01425  144217.410474   52937.410475
  282   282    1582150  53405.860636  58431.6181233869950    25.61    28.11          2      0.00381  144219.536574   52939.536575
  283   283    1582170  53406.535767  58431.6181312010110     6.34     6.34          1      0.00456  144220.211665   52940.211665
  284   284    1582260  53409.573525  58431.6181663602430     5.17     5.17          1     -0.00150  144223.249239   52943.249240
  285   285    1582751  53426.147238  58431.6183581856260     9.72     9.72          1     -0.00517  144239.821954   52959.821955
  286   286    1582969  53433.505901  58431.6184433553410     7.75    11.20          2     -0.00458  144247.180175   52967.180175
  287   287    1583450  53449.742138  58431.6186312747390     5.26     6.12          2     -0.00567  144303.415435   52983.415435
  288   288    1583479  53450.721432  58431.6186426091650     5.13     7.16          2      0.00622  144304.394670   52984.394670
  289   289    1583524  53452.240324  58431.6186601889410     8.19     8.21          2      0.00342  144305.913469   52985.913470
  290   290    1583878  53464.189763  58431.6187984926340    11.94    11.94          1      0.00583  144317.862189   52997.862190
  291   291    1584707  53492.172202  58431.6191223634560     5.03     5.03          1     -0.01400  144345.842944   53025.842945
  292   292    1584749  53493.590513  58431.6191387790850     5.39     5.39          1      0.00375  144347.261169   53027.261170
  293   293    1584902  53498.754879  58431.6191985518340     6.37    11.47          3     -0.00208  144352.425224   53032.425225
  294   294    1585068  53504.358181  58431.6192634048770    21.38    21.70          2     -0.00383  144358.028189   53038.028190
  295   295    1585338  53513.472305  58431.6193688924160     9.13    14.40          3      0.00203  144407.141765   53047.141765
  296   296    1585464  53517.725386  58431.6194181178880     9.44    16.07          3     -0.00008  144411.394590   53051.394590
  297   297    1585531  53519.987142  58431.6194442956290     5.21     5.81          2      0.00450  144413.656210   53053.656210
  298   298    1586114  53539.666251  58431.6196720630910     6.85    13.78          3     -0.00169  144433.334134   53073.334135
  299   299    1586621  53556.780056  58431.6198701395460    13.16    13.98          2     -0.00453  144450.446909   53090.446910
  300   300    1586676  53558.636653  58431.6198916279300    13.25    14.35          2     -0.00308  144452.303395   53092.303395
  301   301    1586684  53558.906794  58431.6198947545600     7.15     7.15          1      0.00014  144452.573519   53092.573520
  302   302    1586765  53561.640944  58431.6199263998080     6.64    10.09          3     -0.00089  144455.307504   53095.307505
  303   303    1586795  53562.653555  58431.6199381198590    16.39    20.73          3     -0.00228  144456.320054   53096.320055
  304   304    1586946  53567.750717  58431.6199971147780     5.71    13.76          4      0.00156  144501.416909   53101.416910
  305   305    1587219  53576.965791  58431.6201037707260     8.84    12.63          2     -0.00167  144510.631430   53110.631430
  306   306    1587323  53580.476318  58431.6201444018300     7.76    10.23          2     -0.00250  144514.141745   53114.141745
  307   307    1587565  53588.645184  58431.6202389488900    10.04    16.42          3      0.00064  144522.310120   53122.310120
  308   308    1588134  53607.851950  58431.6204612494210     9.73    12.11          3      0.00153  144541.515729   53141.515730
  309   309    1588252  53611.834990  58431.6205073494140    16.08    17.94          2     -0.00081  144545.498529   53145.498530
  310   310    1588590  53623.244362  58431.6206394023420    11.30    11.94          2      0.00181  144556.907214   53156.907215
  311   311    1588701  53626.991177  58431.6206827682560    10.18    17.08          3      0.00131  144600.653805   53160.653805
  312   312    1590183  53677.016428  58431.6212617642110     7.17    12.10          3      0.00056  144650.676045   53210.676045
  313   313    1590315  53681.472121  58431.6213133347330     7.58     9.73          2      0.00083  144655.131470   53215.131470
  314   314    1590489  53687.345569  58431.6213813144580    14.58    14.58          1      0.00161  144701.004565   53221.004565
  315   315    1590865  53700.037353  58431.6215282100990     6.29    11.04          3     -0.00400  144713.695585   53233.695585
  316   316    1592148  53743.345499  58431.6220294617980     5.29     7.50          2      0.00086  144757.001125   53277.001125
  317   317    1592340  53749.826184  58431.6221044697220     5.97     8.06          2     -0.00842  144803.481419   53283.481420
  318   318    1592843  53766.805331  58431.6223009876220     8.84    10.98          2     -0.00108  144820.459544   53300.459545
  319   319    1593233  53779.970068  58431.6224533572740     6.66    11.18          3      0.00483  144833.623489   53313.623490
  320   320    1593417  53786.180957  58431.6225252425600     5.77     5.77          1      0.00231  144839.834004   53319.834005
  321   321    1593497  53788.881399  58431.6225564976640    11.03    19.01          4      0.00297  144842.534285   53322.534285
  322   322    1594780  53832.189235  58431.6230577457790     6.95    12.43          4     -0.00139  144925.839514   53365.839515
  323   323    1595431  53854.163992  58431.6233120832380    15.56    17.95          2      0.00161  144947.812949   53387.812950
  324   324    1595433  53854.231916  58431.6233128694020     5.02     5.69          2      0.01386  144947.880870   53387.880870
  325   325    1595819  53867.261035  58431.6234636693890     5.52     6.46          2      0.00153  145000.909205   53400.909205
  326   326    1595881  53869.353706  58431.6234878901120     8.21     8.21          1     -0.00278  145003.001750   53403.001750
  327   327    1595885  53869.488874  58431.6234894545660     7.73     7.73          1      0.00158  145003.136910   53403.136910
  328   328    1596698  53896.931880  58431.6238070819460     5.05     6.60          2      0.00100  145030.578264   53430.578265
  329   329    1597452  53922.383317  58431.6241016587650     6.80    14.13          4      0.00069  145056.028169   53456.028170
  330   330    1597723  53931.530977  58431.6242075344510     6.29     6.29          1      0.00033  145105.175280   53465.175280
  331   331    1598392  53954.113195  58431.6244689027200     5.49     6.44          2     -0.00092  145127.756139   53487.756140
  332   332    1598891  53970.956999  58431.6246638541570    11.49    14.40          3     -0.00283  145144.598930   53504.598930
  333   333    1599093  53977.775749  58431.6247427748740     5.67     7.40          2      0.00281  145151.417269   53511.417270
  334   334    1599357  53986.687085  58431.6248459153410     6.65    11.20          3      0.00133  145200.328070   53520.328070
  335   335    1599664  53997.049883  58431.6249658551300     5.45     5.45          1     -0.00081  145210.690244   53530.690245
  336   336    1599805  54001.809389  58431.6250209420030     8.18    11.31          2     -0.00031  145215.449464   53535.449465
  337   337    1600105  54011.935899  58431.6251381469820    38.53    42.15          3     -0.00225  145225.575364   53545.575365
  338   338    1601171  54047.919058  58431.6255546187260     9.74     9.74          1     -0.00003  145301.556360   53581.556360
  339   339    1601658  54064.357852  58431.6257448825470    12.85    15.81          2     -0.00064  145317.994164   53597.994165
  340   340    1602018  54076.509743  58431.6258855294340     7.03     9.39          2     -0.00061  145330.145324   53610.145325
  341   341    1602616  54096.695217  58431.6261191576060     8.67     8.67          1     -0.00544  145350.329584   53630.329585
  342   342    1603265  54118.602599  58431.6263727152640     9.86    13.52          2      0.00156  145412.235650   53652.235650
